src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,MALICIOUS,DNS,LDAP,MSSQL,NTP,NetBIOS,Portmap,SNMP,SSDP,Syn,TFTP,UDP,UDPLag,WebDDoS
10.20.99.60,63.32.147.35,61622,443,6,2021-04-12 22:38:31,211764.09721374512,571.3905312186516,9.444471590390936,4.722235795195468,4.722235795195468,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,5211,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.026686858,0.0461603,0.029713634,0.030245855,0.021026704,3.1127872e-08,0.23317629,0.48437786,6.539852e-05,0.039959498,0.08726384,0.0013194703,4.135431e-06
10.20.99.60,104.16.53.111,61647,443,6,2021-04-12 22:38:31,5293.846130371094,22856.72779679337,377.7971536660061,188.89857683300306,188.89857683300306,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,257,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.0284847,0.045745347,0.030808384,0.030797102,0.021560002,2.9701512e-08,0.21224219,0.50776494,6.136928e-05,0.040709615,0.080691524,0.0011308128,3.9379083e-06
10.20.99.60,172.217.25.3,61697,443,6,2021-04-12 22:38:33,22399.90234375,5401.809264305177,89.28610354223433,44.643051771117165,44.643051771117165,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028427178,0.045732692,0.030786071,0.0307769,0.021523226,2.9744383e-08,0.21240373,0.5078852,6.1323786e-05,0.04057836,0.08069194,0.0011293509,3.943577e-06
10.20.96.191,224.0.0.252,57514,5355,17,2021-04-12 22:38:34,382218.1224822998,334.8873129529005,5.2326142648890706,5.2326142648890706,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,,,,,,,,,,,,,,
10.20.96.191,224.0.0.252,52313,5355,17,2021-04-12 22:38:34,361109.97200012207,354.46265660023573,5.538479009378683,5.538479009378683,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,,,,,,,,,,,,,,
10.20.96.191,224.0.0.252,55102,5355,17,2021-04-12 22:38:34,366761.9228363037,349.0002424737261,5.45312878865197,5.45312878865197,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,,,,,,,,,,,,,,
10.20.96.191,224.0.0.252,53656,5355,17,2021-04-12 22:38:34,328476.1905670166,389.67816747705825,6.088721366829035,6.088721366829035,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,,,,,,,,,,,,,,
10.20.96.191,224.0.0.252,63034,5355,17,2021-04-12 22:38:34,317647.21870422363,402.96276014047794,6.296293127194968,6.296293127194968,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,,,,,,,,,,,,,,
10.20.96.191,224.0.0.251,5353,5353,17,2021-04-12 22:38:31,4478487.014770508,99.14062462069056,1.3397381705498725,1.3397381705498725,0.0,6,0,444,0,82.0,70.0,74.0,5.656854249492381,0.0,0.0,0.0,0.0,82,70,74.0,5.656854249492381,32.0,48,0,8,6,895697.4029541016,3486356.9736480713,0.0,1351120.5714693444,4478487.014770508,3486356.9736480713,0.0,895697.4029541016,1351120.5714693444,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,74.0,0,0,3486356.019973755,0.95367431640625,1743178.4868240356,1743177.5331497192,3486356.019973755,992127.1800994873,2239241.600036621,1247114.4199371338,112.0,4.0,0.0,0.0,112.88853579333913,0.0,74.0,0.0,0,6,0,444,0,,,,,,,,,,,,,,
10.20.96.191,10.20.103.255,137,137,17,2021-04-12 22:38:34,8237465.858459473,201.03269967418066,2.1851380399367466,2.1851380399367466,0.0,18,0,1656,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,144,0,8,18,484556.8152034984,5169644.832611084,0.0,1208932.5693681254,8237465.858459473,5169644.832611084,0.0,484556.8152034984,1208932.5693681254,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,734974.1458892822,52.21366882324219,277783.29849243164,340946.7923256689,5159678.69758606,9912.967681884766,936824.3898664202,1747563.3089211637,750.0,15.0,0.0,0.0,481.683496166947,0.0,92.0,0.0,0,18,0,1656,0,,,,,,,,,,,,,,
10.20.99.60,37.252.229.165,60676,5938,6,2021-04-12 22:38:38,5221112.966537476,66.65245556461993,0.9576502236295966,0.574590134177758,0.3830600894518386,3,2,210,138,78.0,54.0,70.0,11.313708498984761,78.0,60.0,69.0,9.0,78,54,69.6,10.461357464497617,109.44000000000001,60,40,20,2,1305278.241634369,4961087.942123413,44698.95362854004,2110915.7743628058,5088027.9541015625,4961087.942123413,126940.01197814941,2544013.9770507812,2417073.965072632,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,69.6,256,1023,0.0,0.0,0.0,0.0,4916388.988494873,82241.05834960938,2499315.023422241,2417073.965072632,0.0,0.0,0.0,0.0,0.0,0.0,70.0,69.0,0,3,2,210,138,,,,,,,,,,,,,,
10.20.99.60,172.217.24.35,61713,443,6,2021-04-12 22:38:42,22891.04461669922,5285.909927925676,87.37041203182936,43.68520601591468,43.68520601591468,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,252,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028425863,0.04573243,0.03078528,0.030777045,0.021522366,2.974519e-08,0.21241559,0.5078777,6.132335e-05,0.04057722,0.08069187,0.0011293535,3.943707e-06
10.20.99.60,10.20.51.80,61716,7680,6,2021-04-12 22:38:31,15022676.944732666,21.96679068677613,0.33283016192085046,0.33283016192085046,0.0,5,0,330,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,100,0,20,0,3755669.2361831665,8009070.158004761,1001589.7750854492,2684047.7386207306,15022676.944732666,8009070.158004761,1001589.7750854492,3755669.2361831665,2684047.7386207306,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,64240,0,0.0,0.0,0.0,0.0,3999046.3256835938,1000403.4042358398,2002267.5395011902,1223953.2740419817,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,5,0,330,0,,,,,,,,,,,,,,
10.20.99.230,224.0.0.251,5353,5353,17,2021-04-12 22:38:49,961781.9786071777,320.2388970170099,2.079473357253311,2.079473357253311,0.0,2,0,308,0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,154,154,154.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,154.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0,2,0,308,0,,,,,,,,,,,,,,
10.20.99.60,104.26.1.148,61628,443,6,2021-04-12 22:38:51,26092.052459716797,4637.427438366929,76.65169319614759,38.325846598073795,38.325846598073795,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,257,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.02865422,0.04596511,0.030983854,0.03104761,0.021571083,2.9863664e-08,0.2148797,0.5038399,6.1550454e-05,0.041005637,0.08084626,0.0011410376,3.9558063e-06
10.20.99.60,104.16.167.35,61642,443,6,2021-04-12 22:38:51,5009.889602661133,24152.22881073621,399.2103935658878,199.6051967829439,199.6051967829439,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,252,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028487857,0.04574743,0.030810138,0.030800384,0.021561261,2.9701221e-08,0.21226652,0.5077193,6.137301e-05,0.0407183,0.080692545,0.0011309818,3.9378624e-06
10.20.99.60,104.18.70.113,61631,443,6,2021-04-12 22:38:52,6277.0843505859375,19276.465512002433,318.6192646611972,159.3096323305986,159.3096323305986,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,251,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028461123,0.045729283,0.03079216,0.030778771,0.021550622,2.9701566e-08,0.21214063,0.50800514,6.134909e-05,0.040665038,0.08068208,0.001129938,3.938167e-06
10.20.99.60,10.20.103.255,137,137,17,2021-04-12 22:38:52,1511216.8788909912,182.63427563259023,1.985155169919459,1.985155169919459,0.0,3,0,276,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,24,0,8,3,755608.4394454956,759999.0367889404,751217.8421020508,4390.597343444824,1511216.8788909912,759999.0367889404,751217.8421020508,755608.4394454956,4390.597343444824,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,751217.8421020508,8781.194686889648,379999.5183944702,371218.32370758057,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,3,0,276,0,,,,,,,,,,,,,,
10.20.99.60,224.0.0.251,5353,5353,17,2021-04-12 22:38:52,1003158.0924987793,139.5592589511711,1.9937036993024444,1.9937036993024444,0.0,2,0,140,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70,70,70.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0,2,0,140,0,,,,,,,,,,,,,,
10.20.99.60,224.0.0.252,57500,5355,17,2021-04-12 22:38:52,417710.7810974121,306.43211952470483,4.788001867573513,4.788001867573513,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,,,,,,,,,,,,,,
10.20.99.60,54.192.19.20,61625,443,6,2021-04-12 22:38:51,14816774.845123291,38.73987463533085,0.6074196371393339,0.2699642831730373,0.3374553539662966,4,5,217,357,55.0,54.0,54.25,0.4330127018922193,93.0,60.0,71.4,12.642784503423286,93,54,63.77777777777778,12.708507891940194,161.50617283950618,80,100,20,1,1852096.8556404114,14767349.9584198,0.95367431640625,4881517.936915734,14790983.91532898,14790846.824645996,48.160552978515625,4930327.971776326,6972439.746901806,14793299.913406372,14767349.9584198,0.95367431640625,3698324.978351593,6390713.272035663,0,0,0,0,1,0,0,0,0,0,0,1.25,63.77777777777778,1046,133,0.0,0.0,0.0,0.0,14743875.02670288,23474.931716918945,4931017.319361369,6938738.287246786,0.0,0.0,75.0,4.0,0.0,2890.178423770236,54.25,71.4,0,4,5,217,357,,,,,,,,,,,,,,
10.20.99.60,142.250.204.138,61629,443,6,2021-04-12 22:38:51,14855896.949768066,28.002348253128847,0.4038800228816661,0.20194001144083304,0.20194001144083304,3,3,163,253,55.0,54.0,54.333333333333336,0.4714045207910317,127.0,60.0,84.33333333333333,30.26916289265731,127,54,69.33333333333333,26.138519893487125,683.2222222222222,60,60,20,1,2971179.3899536133,14802350.044250488,25.033950805664062,5915597.337687136,14855896.949768066,14830293.893814087,25603.055953979492,7427948.474884033,7402345.418930054,14828068.017959595,14802350.044250488,25717.973709106445,7414034.008979797,7388316.035270691,0,0,0,0,1,0,0,0,0,0,0,1.0,69.33333333333333,255,265,0.0,0.0,0.0,0.0,14774546.146392822,25438.07029724121,4942596.038182576,6952238.660893656,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,84.33333333333333,0,3,3,163,253,,,,,,,,,,,,,,
10.20.99.60,104.18.70.113,61624,443,6,2021-04-12 22:38:55,5617.856979370117,21538.462165259094,356.0076390951916,178.0038195475958,178.0038195475958,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,257,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.02847843,0.045741078,0.030804245,0.030791925,0.021557488,2.9701736e-08,0.21221146,0.50783366,6.136366e-05,0.04069669,0.08068907,0.001130562,3.9379834e-06
10.20.99.60,52.139.250.253,61024,443,6,2021-04-12 22:38:57,94635.009765625,4628.308287649145,31.700741696227023,21.13382779748468,10.56691389874234,2,1,211,227,157.0,54.0,105.5,51.5,227.0,227.0,227.0,0.0,227,54,146.0,71.05397009785355,5048.666666666667,40,20,20,1,47317.5048828125,48375.12969970703,46259.88006591797,1057.6248168945312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,146.0,258,7471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,227.0,0,2,1,211,227,,,,,,,,,,,,,,
10.20.99.60,185.199.108.133,61665,443,6,2021-04-12 22:38:57,37746.90628051758,3205.560718030343,52.98447467818749,26.492237339093744,26.492237339093744,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,255,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.03373858,0.048926532,0.03318961,0.037217226,0.023789829,2.8915185e-08,0.26666746,0.40565312,7.0676884e-05,0.062273473,0.086799815,0.0016696815,3.848597e-06
10.20.99.60,185.199.110.154,61668,443,6,2021-04-12 22:38:58,37435.054779052734,3232.2645369202746,53.425860114384705,26.712930057192352,26.712930057192352,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,252,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.033730198,0.048925105,0.033186775,0.03720846,0.023786005,2.8917794e-08,0.26662254,0.40576792,7.06675e-05,0.062232804,0.0867967,0.001668982,3.8488856e-06
10.20.99.60,8.8.4.4,61646,443,6,2021-04-12 22:39:02,23808.002471923828,5082.324741132408,84.00536762202327,42.002683811011636,42.002683811011636,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,254,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028456492,0.045763504,0.030812088,0.030812528,0.021529114,2.9761e-08,0.21273452,0.50734967,6.135337e-05,0.040633053,0.08071281,0.0011308776,3.945299e-06
10.20.99.60,239.255.255.250,57503,1900,17,2021-04-12 22:39:02,3026725.0537872314,276.20612548006085,1.3215604089955064,1.3215604089955064,0.0,4,0,836,0,209.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,209,209,209.0,0.0,0.0,32,0,8,4,1008908.3512624105,1013714.075088501,1000933.8855743408,5678.262923662289,3026725.0537872314,1013714.075088501,1000933.8855743408,1008908.3512624105,5678.262923662289,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,209.0,0,0,0.0,0.0,0.0,0.0,1013714.075088501,11143.207550048828,512428.6413192749,501285.4337692261,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0,4,0,836,0,,,,,,,,,,,,,,
10.20.99.60,172.217.161.131,61686,443,6,2021-04-12 22:39:02,22515.058517456055,5374.181013395457,88.82943823794145,44.41471911897072,44.41471911897072,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,256,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.02842738,0.045732968,0.030786317,0.030777115,0.021523235,2.9744605e-08,0.21240634,0.5078813,6.1323895e-05,0.04057855,0.08069216,0.0011293604,3.9435995e-06
10.20.99.60,172.217.26.131,61687,443,6,2021-04-12 22:39:03,23210.04867553711,5213.259209039548,86.16957370313303,43.08478685156651,43.08478685156651,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,256,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.028432963,0.045739144,0.030791426,0.030784264,0.02152421,2.97482e-08,0.21247461,0.50777316,6.132967e-05,0.040588886,0.08069636,0.0011296612,3.943982e-06
10.20.99.60,185.199.111.133,61691,443,6,2021-04-12 22:39:03,38460.96992492676,3146.046504708121,52.00076867286151,26.000384336430756,26.000384336430756,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,256,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66,1.0,0.033752,0.048927348,0.033191904,0.037234075,0.023796614,2.8909028e-08,0.26676705,0.40542138,7.0696624e-05,0.06235727,0.086806685,0.0016711673,3.8479793e-06
10.20.99.60,54.192.19.63,61645,443,6,2021-04-12 22:38:52,14842059.850692749,38.67387719590746,0.6063848340821727,0.2695043707031879,0.33688046337898486,4,5,217,357,55.0,54.0,54.25,0.4330127018922193,93.0,60.0,71.4,12.642784503423286,93,54,63.77777777777778,12.708507891940194,161.50617283950618,80,100,20,1,1855257.4813365936,14797984.838485718,1.1920928955078125,4891899.92077833,14820662.97531128,14820545.91178894,36.95487976074219,4940220.991770427,6986444.751293736,14819517.850875854,14797984.838485718,1.1920928955078125,3704879.4627189636,6404613.367487769,0,0,0,0,1,0,0,0,0,0,0,1.25,63.77777777777778,258,133,0.0,0.0,0.0,0.0,14775442.838668823,21316.7667388916,4939767.201741536,6954872.958409942,0.0,0.0,75.0,4.0,0.0,3483.0240488949908,54.25,71.4,0,4,5,217,357,,,,,,,,,,,,,,
10.20.99.60,54.192.18.43,61648,443,6,2021-04-12 22:38:52,14870130.062103271,34.969431862955055,0.5379912594300778,0.20174672228627918,0.33624453714379865,3,5,163,357,55.0,54.0,54.333333333333336,0.4714045207910317,93.0,60.0,71.4,12.642784503423286,93,54,65.0,12.971121771072847,168.25,60,100,20,1,2124304.2945861816,14819677.829742432,0.0,5182876.266340332,14842694.997787476,14842585.08682251,109.91096496582031,7421347.498893738,7421237.587928772,14847277.879714966,14819677.829742432,0.0,3711819.4699287415,6413134.911354756,0,0,0,0,1,0,0,0,0,0,0,1.6666666666666667,65.0,257,133,0.0,0.0,0.0,0.0,14796825.647354126,22852.182388305664,4949000.994364421,6963463.831498954,0.0,0.0,75.0,4.0,0.0,2717.3863842505807,54.333333333333336,71.4,0,3,5,163,357,,,,,,,,,,,,,,
10.20.99.60,8.8.4.4,61649,443,6,2021-04-12 22:38:55,14762746.095657349,28.179039137059448,0.4064284490922036,0.2032142245461018,0.2032142245461018,3,3,163,253,55.0,54.0,54.333333333333336,0.4714045207910317,127.0,60.0,84.33333333333333,30.26916289265731,127,54,69.33333333333333,26.138519893487125,683.2222222222222,60,60,20,1,2952549.2191314697,14714409.112930298,54.12101745605469,5880939.705815346,14762746.095657349,14739171.981811523,23574.113845825195,7381373.047828674,7357798.933982849,14738099.098205566,14714409.112930298,23689.985275268555,7369049.549102783,7345359.563827515,0,0,0,0,1,0,0,0,0,0,0,1.0,69.33333333333333,254,269,0.0,0.0,0.0,0.0,14689816.236495972,23350.000381469727,4912586.371103923,6913545.55765809,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,84.33333333333333,0,3,3,163,253,,,,,,,,,,,,,,
